,answer,label
689,안녕 네이버 지식 정신 건강 의학 상담 배성범 자아 사람 사람 의지 자신 무언가 성향 성향 경우 무언가 주도 창의 발전 방향 자아 자신 생각 때문 정신 이완 심신 이완 트레이닝 요가 명상 관심 정신 이완 심층 심리 상담 자유 연상 반복 경험 도움 답변 도움 감사,3
690,학생 마음 고생 극도 스트레스 친구 부모 얘기 방법 기운 하루 건강 기원,2
691,자부심 자만 문자 사람 겸손 노력 노력 문자 생각,1
692,살인 충동 자존 부정 무기력 과거 경험 원인 그때 기분 이후 생각 극복 다음 문자 그걸 취미 자존 건지 행복 건지 문자 마음,3
693,귀하 우울증 대인 공포 현대 의학 신경 성격 내성 두려움 하루하루 병원 우울증 진단 원인 때문 약물 사용 치료 방법 특별 방법 약물 복용 일시 완화 효과 완치 인간 순간 마비 역활 때문 치료 판단 평생 복용 의존 우울증 호소 사람 완치 사람 이유 이유 때문 선진국 우울증 환자 증가 이유 완치 때문 우울증 사람 정신 불안 본인 때문 본인 완치 본인 호흡 상태 조사 호흡 안정 마음 불안 호흡 상태 우리 행복 세로토닌 신경 전달 물질 우리 생성 때문 병원 우울증 환자 처방 작과 세로토닌 장기간 복용 우리 세로토닌 생성 기능 퇴화 의존 사람 누구 태양광 우리 세로토닌 생성 사람 심장 호흡 우리 의지 조절 자율 신경 조절 마음 불안 호흡 동시 불안 호흡 안정 마음 안정 인간 자율 신경 조절 호흡 우리 조절 가능 호흡 안정 자율 신경 실조 교감 신경 우위 부교 신경 활동 저조 자율 신경 실조 신경증 발생 신체 훈련 신경증 아래 카페 대학생 치유 사례 참고,5
694,안녕 상담 상담 방법 과거 경험 경우 상담 이야기 원인 인지 시도 문자 이야기 이야기 원인 언제 등등 이야기 질문 쪽지,3
695,안녕 우울증 고통 혼자 마음 고통 마음 방법 생각 하연 의원 한방 신경 정신과 정신 치료 의원 치료 한방 신경 정신과 우울 지속 우울증 시작 불안 강박 불면증 화병 신경 정신 거식증 치료 진행 한방 신경 정신과 정신 문제 동반 증상 원인 심장 기능 연관 때문 다음 증상 완화 치료 심장 기능 조율 정심 요법 진행 정심 요법 심장 기능 정신 문제 심장 기능 조율 치료 방법 정심 치료법 가지 구성 신체 증상 완화 평온 처방 정심 침방 상담 치료 구성 치료 개인 성향 체질 현재 상황 고려 처방 상담 치료 정신 문제 원인 파악 개인 심리 문제 분석 증상 완화 증상 재발 목표 정심 요법 치료 진행 지속 환자 관리 시스템 마음 상태 체크 섭생법 생활 습관 지도 환자 계속 편안 마음 세상 도움 필요 언제,3
696,병원 추천 강박 생각 불안,2
697,안녕 우울증 질문 우울증 감정 상태 지속 일상 생활 지장 정도 문제 경우 인간 관계 소통 문제 경제 상황 스트레스 반복 우울증 노출 위험 우울증 증상 지속 우울 감정 흥미 관심사 우울증 발병 원인 생화학 유전 환경 요인 개인 차이 때문 우울증 무엇 중요 정심 치료 신체 원인 제거 평온 처방 정심 침방 상담 치료 평온 평온 안심 청심 처방 심장 조절 기능 회복 심장 충전 역할 처방 우울증 호전 회복 다음 우울증 재발 자하 의원 섭생법 생활 습관 지도 지속 관리 실시 정심 요법 심장 기능 불안 강박 심장 기능 불안 우울 초조 불면 증상 완화 한약 심리치료 진행 신체 원인 심리 문제 해결 정심 요법 목표 도움 필요 언제,2
698,사람 사물 연습 생각 생각 연습 느낌 감각 이용 연습 인간 가지 성격 의식 의식 상태 증상 정신 의학 이야기 생각 자기 자신 합리 자기 자신 하감 누구 인증 증상 존재 질문 이중 사람,4
699,일베저장소 당신 사람 고민 이해 커뮤니티 사이트,4
700,생각 고민 자체 개선 가능 스스로 인지 싸이코 패스 부류 그걸 방법 감정 행동 사람 사람 나중 왕따 제욕 자존 심상 혼자 어제 모욕 제욕 말싸움 몸싸움 자존심 자존심 나중 찐따 부모 평소 성격 사람 승질 엄마 이유 얘기 그때 이해심 나이 이해 능력 성격 아이 성격 방법 성격 어른 얘기 얘기 어른 이건 이해 방법 설득 생각 때문 공감,2
701,한때 생각 이상 오랫만 기억 생각 생각 어디 걸까요 생각 자체 생각 부정 마인드 부정 결과 초래 생각 행동 필요 인사 미소 예전 사람 인사 기분 사람 상대방 정상 언제 주변 사람 기억 문자 기억 사람 문자 상처 때문 상처 상처 사람 기억 마련 문자 사람 상처 문자 누군가 마음 필요 사람 상대방 기분 내색 차원 추억 생각 인생 불편 감정 어따 겁니까 응원,3
702,일시 동성애 사춘기 이전 정상 성전환 이유 해석 여자 사춘기 정상 일시 동성애 성향 경우 상상 이유 비중 판단 인상 상태 본인 성적 취향 성적 주체 판단 마음 어디 성전환 동성애 성향 고민 만성 우울 사람 외래 다수 성전환 동성애 경우 사고 혼란 판단 향후 시간 본인 정체 취향 질문 판단 질문 성인 비용 전환 비용 가슴 둔부 유지 비용 수천만 정신과 분내 면담 경우 본인 부담금 원대 정신 의사 부분 진료 근처 용기 방문 본인 특별 문제 정신 의사 사연,3
703,의처증 망상 장애 최근 부인 의처증 남편 구타 투신 연휴 동안 부산 평소 의처증 증세 남편 식구 엽총 난사 사건 발생 연예인 모씨 가정폭력 사건 사건 원인 여론 사회 이슈 의처증 자신 배우자 이성 관계 의심 극도 경우 우리 의처증 의부증 의처증 정신과 종류 분류 여기 망상 논리 이성 설득 잘못 믿음 확신 얘기 망상 경우 주변 설명 생각 증거 제시 환자 자신 생각 인정 환자 생각 근거 생각 지적 환자 설득 사람 의심 의학 의처증 사선 사수 병증 포함 사수 행동 망령 기혈 극도 허약 울화 담화 정신 혼란 환자 망상 환각 이상 행동 망상 장애 증상 장애 망상 단순 인격 기능 유지 망상 내용 동반 망상 증상 남녀 연령층 발생 일시 간헐 일생 동안 지속 망상 지장 정신 분열증 우울증 기분 장애 기질 변화 발견 정신 병중 정신병 사회 윤리 사회 문제 망상 장애 망상 체계 내용 피해 대형 질투 색정 신체 혼합형 분류 여기 의처증 해당 질투 망상 설명 질투 망상 셰익스피어 비극 하나 오델로 작품 이것 표현 오델로 증후군 결혼 편집증 우리 해당 남자 바람 오해 배우자 정조 의심 시작 경우 심리 상황 발병 영향 성격 열등감 자존심 손상 배우자 의심 자신 바람 동성애 경향 배우자 마음 안들 문제 성장 과정 부모 적대 지배 아이 두려움 불안감 경우 구박 경우 심리 원인 작용 정신 의학 해석 상대방 자신 애정 자기 자신 사랑 의혹 마음 배우자 의처증 사람 자기 불륜 욕망 욕망 죄책감 죄책감 상대방 불륜 망상 의처증 증상 배우자 의심 감시 감독 전화 도청 미행 계속 배우자 부정 실토 추궁 경우 배우자 부정 빌미 폭력 사용 일상 부인 이웃집 남자 인사 전화 세수 행동 부정 행동 연관 배우자 폭언 의처증 배우자 고통 의처증 증상 이것 망상 장애 정신 분열증 우울증 알콜 중독 정신 질환 정상 범위 질투 요지부동 망상 발전 의심 남편 부인 행적 하나하나 자기 망상 증명 증거 생각 집중 때문 사실 가능 고려 부정 의심 다로 설명 해명 효과 활동 생활 정상 수행 때문 사실 가정 부부 착각 배우자 어디 전화 때문 자기 질투심 정도 생각 만큼 망상 장애 경우 시간 평상 망상 치료 회복 피해망상 각종 정신병 망상 타인 자신 행위 망상 범주 과대망상 가치 지식 신분 유명 인물 특별 관계 망상 색정 망상 유명 연예인 배우 직장 상사 사랑 망상 편지 전화 선물 경우 신체 망상 자신 신체 결함 질병 망상 혼합 망상 망상 유형 분류 이상 망상 특징 의처 성격 밀접 관련 사람 생각 정도 기억력 사람 사람 태도 행동 과장 생각 사람 기적 앙심 불평 사람 마찬가지 융통 참을성 논쟁 타협 실수 행동 사람 의존 독점력 여성 마찬가지 의처증 환자 가족 망상 대상 사람 주의 환자 오해 말투 몸짓 꼬투리 구실 의처증 환자 특징 사람 불신 열등 감안 비판 설득 대신 태도 당신 이해 생각 의사 행동 질투 망상 남자 여자 상대방 확신 상대방 그것 시인 사실 자기 마음 거짓말 당신 부정 행동 문제 의처 치료 장기간 추적 조사 결과 정도 회복 증상 감소 치료 약물 정신 가족 부부 치료 다양 방법 사용 약물 치료 약물 망상 우울증 바탕 경우 약물 증상 해소 정신 치료 치료 환자 현실 관계 목표 당장 망상 목표 세상 대인 관계 환자 시각 교정 자존심 유지 무엇 모색 조홍건 옛날 의원 원장 경원 겸임 교수,3
704,극약 처방 본인 본인 상태 지요 본인 본인 상태 건데요 의지 부합 극약 처방 본인 나름 어디 해결책 유트 검색 홍익 학당 김홍식 교수 해결책 모른다 시작 여유 그때 문제 어머니 친구 해결 방법 이야기 스트레스 상황 정신 분열 상태 본인 지푸라기 마음 연고지 이탈 부모 전화 번호 고시원 보증 월세방 출발 직장 본인 마음 여유 돈점 문제 문제 도전 겁니다 약물 치료 필요 상담 필요 업고 무기력증 극복 의지 무기력증 의지 정신 분열 정신 분열 정신 통일 분열 도망 최고 일용직 생활 직장 돈점 모우 여유 본인 문제 상태 누구 본인 도움 약물 치료 심리치료 이외 상황 누구 본인 상황 게임 본인 본인 주변 사람 악화 악화 호전 문제 접근 누구 원망 해결 본인 문제 코너 저건 독박 상황 기회 사람,3
705,신경 나중 전문 의사 상담,1
706,상담 센터 무료 상담 가능 추천 부모 병원 부작용 때문 추천 고등학교 부담 스트레스 주변 주변인 어디 혼자 우울증 정신계 악화 위험 병원 방문 생각,2
707,증상 마련 중학교 학년 시작 시기 고등학교 가지 압박 스트레스 주위 친구 뭔가 친구 발전 생각 나름 마음 성적 공부 머리 만화 공부 변명 의식 우울증 자신 증상 우울증 생각 친구 얘기 경우 친구 기억 하루 시간 정도 인물 이것저것 결과 하루 생각 경우 하루 무엇 일기 하루 자신 자신 글쓴이 자신 방법 방법 활용 화이팅,2
708,안녕 현재 증상 진단 사람 답변 우울증 우울증 조울증 우울증 조울증 단계 병원 뇌세포 생각 마음 호르몬 제약 처방 추천 개척 부분 기억 사회생활 친절 마음 우울증 대한민국 이상 대부분 질병 요즘 호전 경우 때문 이상 채택 답변 채택,5
709,안녕 네이버 지식 정신 건강 의학 상담 배성범 금단 증상 시간 사람 이주 경우 우울증 증상 금단 증상 상담 심층 심리 상담 우울 근원 증상 완화 도움 답변 도움 감사,5
710,안녕 네이버 지식 정신 건강 의학 상담 배성범 수차례 반복 장애 조종 느낌 해리 현상 인격 영향 때문 정신 치료 답변 도움 감사,4
711,자신감 어리 시기 모두 공감 정신 치료 본인 마음가짐 중요 생각 자신감 긍정 생각 친구,2
712,성격 사람 친구 사람 사람 사람 사람 짜증 성격,4
713,안녕 증상 치료 문자 부분 한마디 상대방 화가 주먹 걱정 상대방 주먹 상상 고통 대화 정도 부분 피해 의식 의사 확답 증상 답변 정신 상담 부모 치료 약물 상담 치료 병행,1
714,긴장 강박 증상 불안 정도 보통 정도 강박 관념 불안 생각 마음 누가 행복,6
715,안녕 네이버 지식 정신 건강 의학 상담 배성범 생각 성향 사람 실제 경험 생각 세상일 이해 생각 생각 망상 정신 분석 최면 자유 연상 내면 생각 치료 머리 정리 집중 향상 답변 도움 감사,2
716,안녕 정신 도움 요청 말씀 친구 이성 친구 잠자리 이유 친구 관계 친구 폭행 술김 호감 상태 생각 단계 친구 부인 친구 술자리 거짓말 결국 친구 사과 모임 관계 결국 이성 친구 폭행 사건 여자 일방 이별 통보 남친 연락 남자 여친 소릴 문자 확인 이것 정황 친구 걱정 걱정 걱정 꼬리 대답 대답 정신 여자 친구 주일 정도 하루 시간 회사 정신 친구 생각 걱정 걱정 꼬리 악순환 반복 부절 친구 생각 업무 업무 이해 머리 녀석 생각 친구 친구 부부 문자 확인 그것 잘못 치부 나무 다음 친구 병원 친구 말투 녀석 친구 도움 요청 친구 자기 친구 주일 정신 상자 상태 친구 눈치 신경 불안 친구 정신 병원 동안 친구 표정 휴대폰 공격 모습 그날 인성 병원 상황 설명 여자 친구 친구 신경 약간 불안 증세 말씀 처방 처방 말씀 머리 느낌 항우울제 불안 수면제 처방 친구 전화 신아 환자 말대꾸 비아 거림 순간 친구 정도 건가 정도 자기 그게 전화 신경 자기 스타일 원래 남자 스타일 안부 심리 상담 센터 치료 치료 다음 치료 주일 정신 분리 증상 가지 생각 불안 증세 상담 대답 대답 상담 사가 예측 답변 머리 이것 저것 상담 기간 동안 머리 상담 동시 상담 결과 피해 의식 우울증 진단 병원 심경 처우 타애 기만 바람 마음 상담 반간 심리 상담 효과 피해 의식 우울증 신리 검사 정신 분리 증상 이후 불안 마음 그때 초조 신경 정신 집중 머리 머리 프로 프로 정도 설명 집중 머리 느낌 혼자 티비 머리 기분 경우 병원 처방 검사 비용 약물 치료 호전 가능 안녕 답변 병원 처우 그것 마음 문자 증상 병원 치료 친구 분과 관계 친구 때문 문자 고통 문자 상태 마음 상황 진단 상담 진행 해결 방안 하연 의원 온라인 상담 친절 답변 하루 마음 고통 편안 건강 마음,4
