,label,question
533,4,발작성 빈맥 심리 문제 발작성 빈맥 공황 발작 평소 심리 문제 고통 스트레스 불안 긴장 상태 최근 강박 사고 약물 복용 정도 현증 치료 강박 치료 사용 의문 정신 약물 복용 이번 처음 약물 복용 하루 이틀 정도 하루 종일 증상 이제 복용 불안 성분 빈맥 증상 신경 안정 효과 건지 증상 건지 작년 극도 스트레스 때문 패닉 증상 스트레스 상황 이후 공포감 경험 호흡 반복 흉통 동반 상태 시간 정도 지속 발작 긴장 상태 호흡 곤란 증상 이유 스트레스 상황 이후 정도 증상 발작 도중 보건 맥박 정도 기억 보건 호흡 박수 저희 아버지 과거 나이 발작성 빈맥 그건 완치 상태 심장 관련 빈맥 아버지 의사 보건 심전도 권유 아버지 빈맥 이야기 빈맥 유전 주위 스트레스 환경 때문 건지 의문 평소 체질 감기 체질 활동 아침 학교 학교 언덕 움직임 심장 두근거림 도중 증상 이때 빈맥 판정 정도 맥박 일상 생활 심장 편안 호흡 경직 긴장 아침 학교 언덕 그날 바람 숨쉬기 곤란 정도 호흡 산소 심장 듯이 걸음 생각 기분 경험 이때 공황 빈맥 증상 긴장 불안 상태 때문 숨쉬기 곤란 호흡 증상 발생 빈맥 증상 경우 학교 수업 도중 피곤 상태 책상 의식 편안 교실 호흡 긴장 증상 느낌 보건 맥박 심박수 진정 심박수 정도 호흡 호흡 긴장 상태 시간 정도 지속 증상 동반 보건 방학 진료 이번 아버지 연락 병원 진료 아버지 빈혈 빈혈 다이어트 고기 이제 일상 생활 지장 아버지 과도 생각 나이 증상 관련 의사 선생 긴장 재작년 폐렴 사진 검사 등등 자료 심장 이상 진료 아버지 진료 생각 진료 말씀 참고 실신 성격 아무것 반응 진료 시간 심전도 발작 때문 정확 진단 가능 걱정 예전 두근거림 질문 요약 다음 강박 치료 활용 현증 건가요 병원 얘기 별소리 편집증 환청 증상 빈맥 유전 증상 발작성 빈맥 공황 발작 시간 심전도 사이 빈맥 상황 효과 텐데 빈맥 상황 응급실 심박수 정상 소용 텐데 상태 고통 건가요 빈맥 진료 대학 병원 텐데 대학 병원 정신 건강 학과 가정 학과 정신 사설 병원 지식인 걱정 질문 증상 이해 조금 도움 바람 답변 부탁
534,4,불안 장애 불안감 통수 서인 부정맥 심장 박동 호흡 곤란 평소 일상 생활 호흡 의식 평소 심장 떨림 이거 부정맥 심장 질환 심장 문제 생각 때문 심장 평소 죽음 재작년 불안 검사 정상
535,4, 안녕 사람 긍정 낙천 생각 사람 우울증 그것 때문 강박 대학 상담 심리 학과 모습 누굴 상황 자진 치료 세상 이치 혼자 생각 생각 때문 내색 스타일 친구 그때 행복 세상 문제 세상 문제 사람 조언 도움
536,2, 올해 남자 군대 대학 졸업 전공 직장 하루하루 우울증 증세 군대 우울증 자살 생각 시도 이번 시도 자살 카페 자신 이유 엄마 감사 원망 상태 우울증 그때 발전 모습 부모 미안
537,2,공황 장애 증상 건가요 상황 내성 주변 사람 부탁 거절 사람 회사 출근 순간 두뇌 압박감 사고 기능 마비 집중 생각 여유 학창 시절 학습 능력 생각 증상 나름 자부 가정불화 때문 어머니 영향 학습 심리 불안 상태 사람 협상 진척 업무 이상 생각 나름 능률 자괴감 눈치 학습 능력 민폐 생각 하루하루 실정 사람 상대 미숙 나름 열정 결과 사항 지속 초반 출근 증상 이젠 하루 시간 제외 압박감 스스로 상황 상황 반박 낙관 마음가짐 마인드 컨트롤 퇴근 사람 정도 예전 주량 필름 실수 이전 허세 하루 종일 직장 생활 심리 육체 여유 퇴직 고려 누구 증상 정신 진료 자신
538,3,우울증 아무것 즐거움 부모 머릿속 전화 환청 심장 마음 할머니 생각 무시 엄마 아빠 행동 괴로움 우울증
539,1,고민 버주 세요 여학생 학교 입하 신입 분노 조절 이유 아무 오늘 엄마 경찰서 입원 협박 대학 입학 독립 아빠 얘기 지랄병 생각
540,3,극도 불안 공포심 상상 꼬리 인상 전문 상담 심리치료 센터 정신 마음 나름 원인 해결책 극도 불안
541,5,우울 증약 장기 복용 봉욕 우울증 증상 걱정 우울증 평생 복용 우울 증약 장기 복용 우울증 봉욕 우울증 증상 행복 걱정 우울증 평생 복용 행복 평생 복용 복용 복용 담당 의사 선생 복용 소량 반응 약도 평생 복용 영향 걱정 평생 복용 불가 금단 증상 임의 용량
542,2,습관 우울 초등 학교 학년 즈음 자살 생각 중학교 학년 무렵 우울 그게 하루 계기 생각 의식 의지 노력 이게 모습 회의감 의미 생각 생각 생각 사람 언젠가 특이 이상 대화 누구 이상 눈치 이상 기억 때문 인간 관계 시작 친구 연락 친구 정도 대인 관계 유지 처음 엉망 계기 가지 행복 팔잔가 감당 그것 만큼 만큼 사람 나이 혼자 동굴 시간 미래 미래 희망 실망 실패 이제 아무것 기대 생명 필요 사람 이제 생각 내일 인생 시절 행복 순간 행복 결국 만큼 걱정 걱정 사랑 사람 기억
543,5, 죽음 생각 죽음 상황 타개책 부족 머리 생각 해답 치미 누군가 토로 이야기 사람 치열 각자 시간 감내 감정 시간 귀퉁이 요구 용기 자신 친밀 관계 친구 외면 확신 언급 세상 유수 투쟁 친구 얼굴 경쟁자 겁니까 만큼 노력 나태 박약 의지 우유부단 시선 매사 찌질이 최고 의미 부모 라벨 타인 사람 관심 전부 고둥 학교 사람 대학교 무시 그분 자랑 이제 그분 수치 학생 공부 공부 학생 의무 권리 사람 취급 무엇 공부 무엇 대학 부조리 사람 당장 요소 가지 정도 사람 속내 거만 자신 우월 증명 타인 소수 권익 안간힘 다수 앞장 소수 핍박 무지 폭력 폐단 내보 거짓 사랑 우정 신성 소설 등장 현실 무언가 올해 고등학교 입학 본디 재능 자신 충만 소위 떡잎 모양 그것 현재 자신 굴레 부모 기대 부흥 거짓말 자신 파멸 주변인 고통 생각 고통 부모 그분 최선 사랑 아이 때문 잘못 이기 불평 사랑 이것 진리 지도 생각 아무것 생각 의미 유일 의미 부여 허락 부류 가능 기대 인간 희망 동물 희망 수록 암울 불행 인생 의미 이유 모욕 몰골 박탈 아이 고통 아픔 절대 군림 고뇌 모두 성질 고통 순간
544,2,우울증 무기력증 상담소 서울 나이 대중 사회생활 우울증 무기력증 기분 전역 개월 정도 우울증 경험 직장 사람 이야기 기분 혼자 우울 기분 눈물 장례식장 눈물 방울 직업 책상 혼자 회사 야근 경우 만큼 우울 사람 업무 사이 마음 친구 소리 생각 아버지 회사 근무 사장 아들 생각 느낌 업무 효율 서류 기록 얘기 상담소 도움
545,2,집안 문제 정신 상담 올해 남자 폭력 아버지 때문 사이 트라우마 아버지 아무것 불안 얘기 정도 거기 문제 대화 의사소통 얘기 그것 때메 평소 대화 중요 생각 기피 상태 계속 군대 전역 나이 며칠 말싸움 부모 상태 상담 경우 어디 상담 부천 근처 얼마
546,3,대인 공포 무기력 우울증 사람 대화 상대방 의식 무기력 우울 건지 눈물 기분 중학교 왕따 이후 사람 사람 믿음 심리 상담 오버 가족 신경 얘기 가족 의지 문제 관심 혼자 상담 의지 사람 필요 아무 뭔가 불안 우울 무기력 기분 사회생활 정밀 불안 머리 무기력 이상 얘기 사람 사람 얼굴 손발 학교 생활 사회생활 가능 사람 집중 생각 치료 기분 공감 사람 필요 친구 얘기 사람 친구 생각 배신 사람 거리 왕따 이후 사람 얘기 불안 순간 기절 기분 어디 도움 누구 부모 얘기 관심 부모 가족 대화
547,3,정신 심리 상담 치료 올해 아이 가장 자영업 결혼 년차 동거 포함 년차 가정폭력 문제 아내 언행 성격 싸움 이제 발생 아이 행동 제자신이 이상 도움 필요 부탁
548,3,폭발 직전 분노 우울증 대학교 학년 우울증 분노 폭발 직전 쓰레기 학점 학벌 학기 학기 색히 과목 때문 학점 물건 자살 생각 시험 가족 덕분 오늘 적보 분노 실수 색히 때문 진짜 폭발 직전 학년 공부 축제 공부 학년 라사 헛소리
549,2,유산 임신 유산 심장 소리 누구 체력 저질 체력 이상 생각 히고 눈물 제기 소극 사람 친구 재미 사람 누가 우리 연락 방콕 하규 걱정 도움 예전 부정 우울 용도 세오
550,5,강박 증과 불면증 나염 소리 성격 이것 직장 생활 시작 곤란 출근 열쇠 핸드폰 확인 현관문 최소한 손잡이 주차 도어 도요 최소한 자리 이상 안심 빨래 통안 빨래 확인 숫자 확인 카드 영수증 불안 공업 숫자 입력 모러 에러 사항 단순 입력 초면 날걸 이상 강박 증이 불면증 고민 교대근무 생활 패턴 일정 한잔 인기척 소리 온몸 피곤 철야 경우 피곤 자야 철야 다음 시간 치료 정신 치료 하나 신경 치료 건가 정신과 정신 치료 내방 자료 경우 시선 걱정 보험 가입 치료 목적 이익
551,2,습관 거짓말 초등 학교 시작 지금 거짓말 죄책감 순간 죄책감 거짓말 상대 프로 부모 처음 시작 공부 거짓말 이후 성적 성적표 거짓말 생각 거짓말 이유 대부분 공부 때문 이게 고민 이유 대학교 이번 부모 거짓말 거짓말 성적 거짓말 공부 인터넷 생각 정신병 거짓말
552,2,정신병 정기 사람 자존 사람 이야기 거부 증상 성질 배고픔 피곤 예전 우울 하나 생각 극단 불안 이틀 하루 종일 자게 학교 수업 자신 느낌 자괴감 때문 학교 이번 수업 친구 관심 요새 생각 피곤 짜증 슬픔 나름 정신 상담 때문 생각 감정 생각
553,1,조울증 기분 조절 가능 우울증 조증 심리 검사 결과 아이큐 경험 토대 성취 욕구 추진력 아스퍼거 조증 기분 조절 능력 조증 상태 심리 검사 때문 스트레스 스트레스 지수 현재 상황 모순 결과 극우 뇌형 사람 이성 감정 먼저 사람 조증 재발 경험 노력 조증 최대한 이성 생각 정신 노력 의사 이성 생각 판단 훈련 조증 이성 판단 절제 생각 조증 유증 최소 최근 조울증 의문 극우 인간 이성 감정 사람 좌뇌 우뇌 발달 우뇌 발달 좌뇌 기능 보완 노력 이성 판단 정신 노력 이상 조증 복기 논리 조증 극복 노하우 전문 지식 고견
554,2,공감 능력 과다 역전 안녕 여학생 정도 이용 감정 모양 마음 착각 계속 대로 타인 감정 중학생 고등 학생 교내 상담 애용 중학교 시절 정신 통원 경험 시절 사건 연유 고등학교 상담 처음 이유 인성 테스트 테스트 예민도 불안 도가 선생 의문 건데 고교 시절 정서 안정 얘기 위안 선생 선생 감정 얘기 상담 역전 표현 그것 현상 이거 도움 얘기 결론 상대방 감정 감정 감정 감지 괴로움 판단 기대 의심 이게 덕분 사람 감정 노동 장점 이젠 마음 눈치 기분 위로 사람 순수 감동 동정 연민 감정 불편 우선 그것 감정 표현 사람 사람 정도 얘기 행동 예측 정도 방법 병원 쓸모
555,5,성격 장애 가요 누가 확대 성격 앤가 외소 무시 기분 화가 마트 반품 주인 혼잣말 반품 거기 포장지 소리 성격 가요
556,5,환청 환각 피해망상 증세 환청 환각 피해망상 증세 여름 발병 지금 미혼 완치 하루 느낌 통증 불안 약복 일상 생활 정도 정신 증상 의사 선생 답변 부탁 정신 제어 의사 상황 사람 기간 괴로움 금단 현상 극복 하루 정신 의료 전문가 선생 답변 부탁 하루하루
557,3,우울증 안녕 취업 준비 중순 부모 출근 동생 학교 불안 누군가 헛소리 요집 누군가 눈물 버스 티비 눈물 혼자 생각 식욕 음식 주일 평균 혼자 부모 출근 도서관 할머니 가슴 한쪽 헛것 우울증 치료 입원 치료 일반 병실 치료 우울증 때문 정신 진료 보험 취업 문제
558,1,조울증 조울증 우울 가위 팔목 피날 진정 음식 과자 고기 한계 온몸 기력 지금 어딘가 생각 성격 생각 생각 생각 사람 사람 사람 감정 공감 느낌 과거 사건 생활 대부분 트라우마 기분 반대 생각 지금 치료 우울 감정 사람 감정 이거 우울 기분 눈앞 나중 기억 기분 흥분 사람 붙임 친절 우울 사람 거부 이것저것 생각 생각 우울 생각 여행 강아지 여기저기 여행 실행 생각 지금 흥분 상태 만큼 기분 우울 만큼 우울 만큼 제정신 이중인격 주일 정도 기분 평소 짜증 느낌 우울 심장 가시 바보 집중 시간 조울증 답변 부탁
559,1,이거 조울증 증상 하나 감정 기복 변덕 우울 신경 작년 올해 감당 만큼 감정 컨트롤 하루 과장 진심 기분 기분 안정 감정 마음 분노 거립니다 우울 세상 기력 진정 친구 얘기 조울증 취업 고민 이성 문제 대인 관계 고민 해결 의지 사람 혼자 마음 누가 대신 해결 인생 자신 철옹성 바람 감정 기복 선택 자신 불행 바보 모습 조우 사람 연기 이거 정신병 문제 직면 단순 찰나 감정 판단
560,1,분노 조절 장애 우울 생각 방향 신경 화가 주변 사람 폭언 물건 생각 상처 시간 모습 때문
561,5,자의식 과잉 집중 대인 기피 증상 해결 방법 대학교 학년 시작 일상 생활 피해 해결 방법 질문 학년 방학 공공 기관 컴퓨터 작업 오른쪽 대각선 방향 여성 시야 신경 문서 작업 메타 사람 생각 자신 때문 문서 작업 시야 컴퓨터 대각선 방향 상대 방향 시야 난시 여성 여성 매력 시작 느낌 강박 증이 시작 이제 시선 어디 주변 사람 불편 성격 처음 상상 청중 자의식 과잉 위축 증상 메타 웃음 자연 사람 자연 생각 생각 때문 웃음 사람 시선 부담 대학교 강의 사람 시선 때문 시선 생각 때문 강의 집중 인터넷 강의 선호 자신 시선 회피 증상 시야 사람 느낌 메타 강박 자연 느낌 웃음 일상 생활 시야 생각 안경 타인 이야기 시선 대화 상대 집중 시야 초점 이야기 주변 사람 눈동자 가게 때문 증상 건지 여자 적용 생각 이제 일반 건진 집안 가족 친구 적용 증상 걸까요 증상 해결 방안
