,answer,category,question,title
156,"정신과에 가시면 되는데
""건강보험"" 처리 안한다고 하면 해당 병원에만 기록이 남고 다른 곳에서는 알 수 없습니다.
건강보험 처리하면 심평원과 건보공단으로 기록이 넘어갑니다.

그리고 해당 증상은
스트레스 (근심 걱정 등)를 과도하게 받으면
인체에서 마그네슘 등을 과도하게 소모하는데서 오는 증상일 수도 있습니다.

멀티비타민 (Alive나 Life Force정도면 무난)
비타민B 복합제 (B50 이나 B100류)
마그네슘보충제 :400mg (약 2달 정도 멀티와 같이, 이후에는 칼슘과 같이 )
비타민D3 5,000IU

정도 드셔보세요
효과가 있을 수 있습니다.",정신건강의학과,"반년전쯤에 죽음에대한 생각이나 취업등으로 스트레스를

많이 받았었습니다.

그러다 갑자기 숨이 몇초간 쉬어지지 않고 손이저려서 매우 놀라 병원을가서


심부전 폐검사 피검사 등 다 해봤지만 아무 이상이없었습니다.

그러나 저때이후로 잦은 두통 가슴답답함 호흡량이 미묘하게 부족한 느낌 알수없는 불안감등이 자주 옵니다.

몇일 괜찮다가 또 그러다가 벌써 반년이 지났습니다.

요즘엔 예전에 비해 뜸하긴하지만 아직도

저 증상들을 또 겪을까봐 너무 불안하고 혹시 큰병을 못찾은거 아닌가 너무 무섭기도 합니다.

공황장애나 불안증같은거라고 예상이 되는데

부모님은 젊은 20대 나이에 그런거 걸릴리없다시면서

역으로 화내시면서 상담을 안받아주십니다. ;;



이런 증상일땐 어떤 병원에 가서 상담을 받아야할까요?

그리고 정신질환 기록이 남으면 취업에 문제샹길까봐 너무 걱정되는데 상담같은걸로도 기록이 남나요?",공황장애 불안증 질문
157,혼자서 산이나 조용한 사찰에서 당분간 기거하면 안될까요?,정신건강의학과,메타데이트 복용을 몇개월간 해왔습니다. 시험을 준비하고 있어서. 하루종일 공부를 해야하는 상황인데 약을 먹고 나서 세네시간 정도는 집중도 잘되고 의욕도 솟다가 시간이 지나면 몸이 힘듭니다. 다리에 피가 쏠리듯이 살짝 아프고 술먹은 것처럼 몸이 둥둥 떠다니는 느낌과 두근거림 때문에 오히려 멍해져서 집중이 잘 안되었습니다. 증상이 심했을때 내과나 신경과에 갔었는데 약을 중단할 것을 권하셔서 지금은 중단한 상태입니다. 중단한 지 두달은 된 것 같은데도 두근거림은 아직도 자주 느껴집니다. 지금은 의지만으로 해내야 하는 상황인데 그것도 어렵네요. 다시 복용하고 싶은데 용량을 줄이면 해결되는 문제인가요? 아니면 복용하면 안되나요?,Adhd 약
158,불면증은 정신분열증처럼 사회적 편견이 심한 질환은 아니므로 걱정하지마세요,정신건강의학과,"제가 한달전부터 불면증이 있었는대 취업에지장이 생길까봐 병원을 못가고있습니다 정신과에 불면증 기록이 취업에 불리하게작용할수도있나요?

그리고 증상은 밤에는 잠을 못자고 오전이되서 몸이지치고나면 2~3시간정도 자게되는대 불면증이 맞나요?

불면증이맞다면 치료는 어떻게 진행이 되나요.",불면증 기록
159,"제가 알기론 꿈은 잠에서 깨기 4~5분 정도를 말한다고 하더라구요.
저는 꿈을 거의 꾸지 않는 편인데 제 경험으로 보면 요새 스트레스가 많더나
잠을 깊게 못 주무시는 것 같습니다.

몸이 허해졌거나, 신체 벨런스가 무너졌거나 요새 바쁜일이나 신경 쓸 일이 많아서
그럴 수 있습니다.

심리적인 부분 신체적인 부분 등이 섞여서 그럴 수 있습니다.
그런 원인을 제거하는게 제일 좋구요.
가벼운 유산소 운동같은거 해보세요.
산책 같은게 가장 좋겠내요.",정신건강의학과,"제가 30대후반인데 지금까지 잠만들면 꿈을꾸게되요  심지어 회사 점심 휴식 시간에 잠들도 꿈꾸고요
차에서 잠깐 잠들도 꿈을꿔요   맨날 꿈을꿔서 그런건지  잠을 들잔거같고  괜이 짜증내고 그러네요
 꿈안꾸게 하는 방법이 없을가요?  답변 부탁 합니다 감사합니다",잠만들면 꿈꾸는것은 무엇때문일까요?
160,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

인데놀 복용에 대한 질문을 하셨습니다.

인데놀은 혈압, 심박동과 관련된 증상의 조절을 위한 약물이나 소량 사용시 손떨림, 불안으로 인한 심혈관계 증상의 완화가 있어 발표, 면접 등과 같이 사회적 상황에서 불안이 고조될 때 복용하면 효과가 있습니다.

일반적인 인데놀의 부작용은 혈압이 떨어지는 것, 어지러움, 두통 등이 있을 수 있으나 월경주기와 관련된 부작용은 거의 보고되지 않은 것으로 알려져있습니다. ",정신건강의학과,"제가 연주가 있어서 인데놀을 먹으려고 하는데
인데놀 부작용이 있나요?
있으면 혹시 생리도 늦춰질 수 있는건가요?",인데놀 부작용에 대해 알려주세요!
161,"정신병원 단순 진료 기록은 남지 않아요. 입원이나 병을 진단받았으니 기록에는
남겠지만 열람해볼수도 없으니 질문이가 말하지 않는다면
아무런 불이익을 받지 않습니다.

직장에서 요구하는 열람은
범죄기록이나 성범죄관련한 기록이고
그 또한 본인이 제출하지 않는다고 불법은 아닙니다.
하지만 이런경우 제출안한다면 회사에 찍혀서 불이익 받울 수 있겠죠

회사에서 정신병원 진료기록을 요구하진 않았을것 같은데
미리 걱정할 필요는 전혀없습니다.",정신건강의학과,정신병원진료기록으로 인해 취업에 블이익이 있을수 있을까요?,정신병원진료기록...
162,"질문하시는분이 미성년자 이신가요?
의사에 판단하에 입원치료가 필요하다 생각되면
어머님이랑 질문이가 미성년자가 아니라면 두분에서
동의해도 상관없습니다.

그리고 피치못할 사정(보호자 이혼, 연락두절)이면 어머님 혼자 동의해도
입원은 가능합니다. 물론 준비해야할 서류가 조금 더 늘어나겠죠.

어떻게 난동피우는지는 모르겠지만 자타해에 위협이 있다면
난동 피울때 경찰 불러서 바로 정신병원에 입원시키면 됩니다.
처음에는 경찰동의로 입원하면 서류준비해서 바로 보호자동의로
전환시키세요.  야간에는 입원못시키는 정신병원이 대부분이니
사전에 미리 알아보세요.

그거 말고는 사설구조대 불러서 입원 시키면 됩니다.
이 경우 비용이 보통 20만원 정도 발생되는걸로 알고있습니다.

그리고 입원을 확실하게 시키고 싶으시면 증상이 발생되었을때
동영상 촬영등 증거를 최대한 수집하세요. 어떤 증상인지
가족들이 왜 고통받는지 촬영해서 의사에게 보여주면
입원이 확실해집니다.

어떤증상인지 모르겠지만 하루빨리 고통에서
벗어나시길 기원합니다.",정신건강의학과,"가족 중 형을 입원 시키려 합니다. 심각한 상황까지 갓습니다.

병원측에선 형의 가족관계증명상 부모가 다 나와잇기에 두 분의 동의로 입원이 가능하다고 들엇습니다.

다만 문제가 이혼하셧고 엄마 저 형이 같이 살고 잇습니다. 아버지와 연락을 취할 방법이 없으며 된다하더라도 저희에게 도움은 못 줄 망정 뺏으려고 법적대응까지 한 새끼입니다.

그래서 질문 드립니다.
사실상 이혼하여 떨어져 산지 10년이 넘엇으며 보건법상에도 가족 2인의 동의(친족 외 3개월이상 동거한 자)라는 말에 의해 가족관계증명상 부모 중 부의 효력이 없다고 생각됩니다. 된다면 어떻해 가능한지 자세히 알려주시고 안되는 것 또한 자세히 알려주세요.

오늘도 이 새벽 중에 난리를 피웟습니다. 하루하루가 지옥입니다.
도와주세요 가족붕괴가 거의 되어 따로 살겟다는 지경까지 왓습니다",정신과 강제입원에 대해 질문
163,네 아마 불가능할거예요 하지만 좀 수위가 약한?곳은 가능도 하지 않을까요,정신건강의학과,"정신병원은 모든게 제한되어있다는 것을 알고있는데
tv시청도 아예 할 수 없게 하는지 궁금해서 여쭤봅니다
면회도 할 수 없게 하나요?",정신병원에서 tv시청이 가능한가요?
164,"질문자 님을 만나 뵙게 되어 감사드리며
질문자님께서 문의하신 부분에 대한 답변은
----------------------------------------------------------------
혼자서 모든걸 맘안에 담아두고 버텨내시느라
많이 힘드셨을꺼에요 혼자서 아팠던 자신을 달래며 그 시간 스트레스들이
맘에 쌓이게 되고 맘에 지속적인 부담이 되면서 자신에게 아픔으로
담아 두었던 것들로 인해 현재의 질문자님 자신에게 부담이 되어가면서
질문자님의 마음에 [우울증이] 생기신거 같아요.
너무 힘들어하지 마시고 천천히 마음에 안정을 취하시고 이야기 해보세요.

과거의 슬픔이나 힘들었던 기억이 쌓이고 쌓여 버텨오면서 이제서야
자신에게 안좋은 기억들 슬픈 생각이나 상처들이 자신의 마음과 생각을 짓누르게
되고 불안한 생각들이 자신을 휘감아 버리면서 현재 심리상태가 불안해지는거죠.
이제는 너무 자신을 억압하고 누르지마요. 앞으로의 당신은 달라질 수 있는 존재니까요.
그 동안의 슬픔을 하나 하나 마음 안에 담아두면서 그것들이 맘에 부담이 된거 같아요.

누구나 힘들고 지치기 떄문에 사람이자나요. 모든 걸 본인이 다 감당하실 의무는 없어요.
지금 당장은 아무도 들어줄 사람이나 조언해 줄 사람이 없다는 생각에 담아두고 담아두다 보면
자신의 맘에 갈수록 여러 걱정들과 불안함이 쌓이 면서 자신도 모르게
자신에게 상처를 주고 있을 수도 있으니까요.

당신은 상처 받을 한 사람이 아니라 소중함 그 자체로 태어난 사람이니까요.
마음이 아픈 건 당신의 잘못이 아니라 살아가는 과정에서 얻는 시간과 경험의 결과니까요.
그 모든 일들로 인해 자신에게 상처 주는건 잠깐 멈추세요.
만약 정말 힘들고 지칠떄가 있다면
너무 혼자 힘드러 하지 마시고 상담을 한번 해보세요.
--------------------------------------------------------
많이 힘들었을 질문자님. 언제든 아래 버튼↙을 통해 고민을 이야기 해주세요.
▶고민&심리상담하기N
----------------------------------------------

질문자님께서 마음 아프고 슬퍼했을 시간들이
이제는 행복한 시간이 되어 살아갈 수 있으면 합니다.",정신건강의학과,"안녕하세요. 최근에 좀 힘들어서 정밀심리검사를 받을려고 하는데 궁금한 점이 있어서 올립니다.

1. 대학생이라서 연말정산? 같은 것을 부모님께서 하고 있으십니다.  작년에 치과가서 보험처리 했는데    아시더라고요... 물론 치과라는 건 모르고 돈이 나갔으니 어디 쓴거냐고 물어보시더라고요.
   보험처리하게 되면 부모님께서 알게 되시는 거죠?
 2. 대학병원에서 정밀심리검사를 받을려고 하는데 대학병원에서 받을려면 1,2차 의료기관에서 진료의      뢰서를 받아가야 한다고 하네요?? 
   이건 어떻게 받는 건가요... 그냥 아무 신경정신과에 가서 떼 달라고 하면 해주는 건가요?
   심리상담센터 같은 데서도 발급해 주나요?

3. 제가 하루 밖에 시간을 못 내는데 하루만에 검사 다 할 수 있는 건가요?? 결과나오면 다시 가야겠지만    검사는 하루만에 할 수 있는 거죠?

(선택)4. 어떤 식으로 진행되는지 아시면 알려주세요.. 여러 심리검사가 있는데 제가 선택하는 건지. 간          단한 상담도 하는지. 병원에서는 주로 어떤 검사를 하는지요.

꼭 답변해 주세요ㅜㅜ 잘 모르겠네요 어떻게 해야될지",정밀심리검사 질문
165,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

아빌리파이 증량하고 체중이 늘어 놀라셨을 것 같습니다.

일반적으로 아빌리파이는 체중이 증가하는 부작용이 없다고 알려져있습니다. 하지만 경우에 따라서는 그렇지 않은 경우도 있습니다. 대체로 그러한 부작용이 없는 것이지 아예 불가능한 것은 아닐수 있습니다.

하지만 약 복용만으로 체중이 증가하는 것은 아니며, 대부분 섭취 열량과 소모 열량의 차이로 인해 생기는 일반적인 체중증가와 비슷한 과정으로 체중이 늘어납니다. 따라서 이 부분도 함께 체크해보시는 것이 좋겠습니다. ",정신건강의학과,"아빌리파이를 2mg에서 5mg으로 늘렸더니

체중이 눈에 띄게 불고 있어서 -0-;;


이 약은 살이 안찌는 약이라고 들었는데..

혹시 사람에 따라 체중증가가 나타날수도있나요? ㅠㅠ ",아빌리파이도 체중증가 가능성이 있나요??
